0,1,2,3,4
3.0,0.0,33.0,15.850000381469727,4.0
3.0,1.0,16.0,34.375,5.0
3.0,1.0,30.0,8.050000190734863,1.0
1.0,0.0,23.0,263.0,6.0
3.0,1.0,24.0,8.050000190734863,1.0
3.0,1.0,29.0,8.050000190734863,1.0
3.0,1.0,20.0,7.8541998863220215,1.0
1.0,1.0,46.0,61.17499923706055,2.0
3.0,1.0,26.0,20.575000762939453,4.0
3.0,1.0,59.0,7.25,1.0
3.0,1.0,30.0,8.050000190734863,1.0
1.0,1.0,71.0,34.65420150756836,1.0
1.0,1.0,23.0,63.358299255371094,2.0
2.0,0.0,34.0,23.0,2.0
2.0,1.0,34.0,26.0,2.0
3.0,0.0,28.0,7.8958001136779785,1.0
3.0,1.0,30.0,7.8958001136779785,1.0
1.0,1.0,21.0,77.2874984741211,2.0
3.0,1.0,33.0,8.654199600219727,1.0
3.0,1.0,37.0,7.925000190734863,3.0
3.0,1.0,28.0,7.8958001136779785,1.0
3.0,0.0,21.0,7.650000095367432,1.0
3.0,1.0,30.0,7.775000095367432,1.0
3.0,1.0,38.0,7.8958001136779785,1.0
3.0,0.0,30.0,24.149999618530273,2.0
1.0,1.0,47.0,52.0,1.0
3.0,0.0,14.0,14.45419979095459,2.0
3.0,1.0,22.0,8.050000190734863,1.0
3.0,0.0,20.0,9.824999809265137,2.0
3.0,0.0,17.0,14.45829963684082,1.0
3.0,1.0,21.0,7.925000190734863,1.0
3.0,1.0,70.0,7.75,1.0
2.0,1.0,29.0,21.0,2.0
1.0,1.0,24.0,247.5207977294922,2.0
3.0,0.0,2.0,31.274999618530273,7.0
2.0,1.0,21.0,73.5,3.0
3.0,1.0,30.0,8.050000190734863,1.0
2.0,1.0,32.0,30.07080078125,2.0
2.0,0.0,32.0,13.0,1.0
1.0,1.0,54.0,77.2874984741211,2.0
3.0,1.0,12.0,11.241700172424316,2.0
3.0,1.0,30.0,7.75,1.0
3.0,1.0,24.0,7.14169979095459,1.0
3.0,0.0,30.0,22.358299255371094,3.0
3.0,1.0,45.0,6.974999904632568,1.0
3.0,1.0,33.0,7.8958001136779785,1.0
3.0,1.0,20.0,7.050000190734863,1.0
3.0,0.0,47.0,14.5,2.0
2.0,0.0,29.0,26.0,2.0
2.0,1.0,25.0,13.0,1.0
2.0,1.0,23.0,15.04580020904541,1.0
1.0,0.0,19.0,26.283300399780273,3.0
1.0,1.0,37.0,53.099998474121094,2.0
3.0,1.0,16.0,9.216699600219727,1.0
1.0,1.0,24.0,79.19999694824219,1.0
3.0,0.0,30.0,15.245800018310547,3.0
3.0,0.0,22.0,7.75,1.0
3.0,0.0,24.0,15.850000381469727,2.0
3.0,1.0,19.0,6.75,1.0
2.0,1.0,18.0,11.5,1.0
2.0,1.0,19.0,36.75,3.0
3.0,1.0,27.0,7.79580020904541,1.0
3.0,0.0,9.0,34.375,5.0
2.0,1.0,36.0,26.0,3.0
2.0,1.0,42.0,13.0,1.0
2.0,1.0,51.0,12.524999618530273,1.0
1.0,0.0,22.0,66.5999984741211,2.0
3.0,1.0,55.0,8.050000190734863,1.0
3.0,1.0,40.0,14.5,3.0
3.0,1.0,30.0,7.3125,1.0
1.0,1.0,51.0,61.37919998168945,2.0
3.0,0.0,16.0,7.73330020904541,1.0
3.0,1.0,30.0,8.050000190734863,1.0
3.0,1.0,30.0,8.662500381469727,1.0
3.0,1.0,30.0,69.55000305175781,11.0
3.0,1.0,44.0,16.100000381469727,2.0
2.0,0.0,40.0,15.75,1.0
3.0,1.0,26.0,7.775000095367432,1.0
3.0,1.0,17.0,8.662500381469727,1.0
3.0,1.0,1.0,39.6875,6.0
3.0,1.0,9.0,20.524999618530273,3.0
1.0,0.0,30.0,55.0,2.0
3.0,0.0,45.0,27.899999618530273,6.0
1.0,1.0,30.0,25.924999237060547,1.0
3.0,1.0,28.0,56.49580001831055,1.0
1.0,1.0,61.0,33.5,1.0
3.0,1.0,4.0,29.125,6.0
3.0,0.0,1.0,11.133299827575684,3.0
3.0,1.0,21.0,7.925000190734863,1.0
1.0,1.0,56.0,30.69580078125,1.0
3.0,1.0,18.0,7.8541998863220215,3.0
3.0,1.0,30.0,25.466699600219727,5.0
1.0,0.0,50.0,28.712499618530273,1.0
2.0,1.0,30.0,13.0,1.0
3.0,1.0,36.0,0.0,1.0
3.0,0.0,30.0,69.55000305175781,11.0
2.0,1.0,30.0,15.050000190734863,1.0
3.0,1.0,9.0,31.387500762939453,7.0
2.0,1.0,1.0,39.0,4.0
3.0,0.0,4.0,22.024999618530273,3.0
1.0,1.0,30.0,50.0,1.0
3.0,0.0,30.0,15.5,2.0
1.0,1.0,45.0,26.549999237060547,1.0
3.0,1.0,40.0,15.5,3.0
3.0,1.0,36.0,7.8958001136779785,1.0
2.0,0.0,32.0,13.0,1.0
2.0,1.0,19.0,13.0,1.0
3.0,0.0,19.0,7.8541998863220215,2.0
2.0,1.0,3.0,26.0,3.0
1.0,0.0,44.0,27.720800399780273,1.0
1.0,0.0,58.0,146.5207977294922,1.0
3.0,1.0,30.0,7.75,1.0
3.0,1.0,42.0,8.404199600219727,2.0
3.0,0.0,30.0,7.75,1.0
2.0,0.0,24.0,13.0,1.0
3.0,1.0,28.0,9.5,1.0
3.0,1.0,30.0,69.55000305175781,11.0
3.0,1.0,34.0,6.495800018310547,1.0
3.0,1.0,45.0,7.224999904632568,1.0
3.0,1.0,18.0,8.050000190734863,1.0
3.0,0.0,2.0,10.462499618530273,2.0
3.0,1.0,32.0,15.850000381469727,2.0
3.0,1.0,26.0,18.787500381469727,1.0
3.0,0.0,16.0,7.75,1.0
1.0,1.0,40.0,31.0,1.0
3.0,1.0,24.0,7.050000190734863,1.0
2.0,0.0,35.0,21.0,1.0
3.0,1.0,22.0,7.25,1.0
2.0,1.0,30.0,13.0,1.0
3.0,1.0,30.0,7.75,2.0
1.0,0.0,31.0,113.2750015258789,2.0
3.0,0.0,27.0,7.925000190734863,1.0
2.0,1.0,42.0,27.0,2.0
1.0,0.0,32.0,76.29170227050781,1.0
2.0,1.0,30.0,10.5,1.0
3.0,1.0,16.0,8.050000190734863,1.0
2.0,1.0,27.0,13.0,1.0
3.0,1.0,51.0,8.050000190734863,1.0
3.0,1.0,30.0,7.8958001136779785,1.0
1.0,1.0,38.0,90.0,2.0
3.0,1.0,22.0,9.350000381469727,1.0
2.0,1.0,19.0,10.5,1.0
3.0,1.0,20.0,7.25,1.0
2.0,1.0,18.0,13.0,1.0
3.0,0.0,30.0,25.466699600219727,5.0
1.0,0.0,35.0,83.4749984741211,2.0
3.0,1.0,29.0,7.775000095367432,1.0
2.0,1.0,59.0,13.5,1.0
3.0,0.0,5.0,31.387500762939453,7.0
2.0,1.0,24.0,10.5,1.0
3.0,0.0,30.0,7.550000190734863,1.0
2.0,1.0,44.0,26.0,2.0
2.0,0.0,8.0,26.25,3.0
2.0,1.0,19.0,10.5,1.0
2.0,1.0,33.0,12.274999618530273,1.0
3.0,0.0,30.0,14.45419979095459,2.0
3.0,0.0,30.0,15.5,2.0
2.0,1.0,29.0,10.5,1.0
3.0,1.0,22.0,7.125,1.0
3.0,1.0,30.0,7.224999904632568,1.0
1.0,1.0,44.0,90.0,3.0
3.0,0.0,25.0,7.775000095367432,1.0
2.0,0.0,24.0,14.5,3.0
1.0,1.0,37.0,52.55419921875,3.0
2.0,1.0,54.0,26.0,2.0
3.0,1.0,30.0,7.25,1.0
3.0,0.0,29.0,10.462499618530273,3.0
1.0,1.0,62.0,26.549999237060547,1.0
3.0,1.0,30.0,16.100000381469727,2.0
3.0,0.0,41.0,20.212499618530273,3.0
3.0,0.0,29.0,15.245800018310547,3.0
1.0,0.0,30.0,79.19999694824219,1.0
1.0,0.0,30.0,86.5,1.0
1.0,0.0,35.0,512.3292236328125,1.0
2.0,0.0,50.0,26.0,2.0
3.0,1.0,30.0,7.75,1.0
3.0,1.0,3.0,31.387500762939453,7.0
1.0,1.0,52.0,79.6500015258789,3.0
1.0,1.0,40.0,0.0,1.0
3.0,0.0,30.0,7.75,1.0
2.0,1.0,36.0,10.5,1.0
3.0,1.0,16.0,39.6875,6.0
3.0,1.0,25.0,7.775000095367432,2.0
1.0,0.0,58.0,153.46249389648438,2.0
1.0,0.0,35.0,135.63330078125,1.0
1.0,1.0,30.0,31.0,1.0
3.0,1.0,25.0,0.0,1.0
2.0,0.0,41.0,19.5,2.0
1.0,1.0,37.0,29.700000762939453,2.0
3.0,0.0,30.0,7.75,1.0
1.0,0.0,63.0,77.95829772949219,2.0
3.0,0.0,45.0,7.75,1.0
2.0,1.0,30.0,0.0,1.0
3.0,1.0,7.0,29.125,6.0
3.0,0.0,35.0,20.25,3.0
3.0,1.0,65.0,7.75,1.0
3.0,1.0,28.0,7.8541998863220215,1.0
3.0,1.0,16.0,9.5,1.0
3.0,1.0,19.0,8.050000190734863,1.0
1.0,1.0,30.0,26.0,1.0
3.0,1.0,33.0,8.662500381469727,1.0
3.0,1.0,30.0,9.5,1.0
3.0,1.0,22.0,7.8958001136779785,1.0
2.0,1.0,42.0,13.0,1.0
3.0,0.0,22.0,7.75,1.0
1.0,0.0,26.0,78.8499984741211,1.0
1.0,0.0,19.0,91.0792007446289,2.0
2.0,1.0,36.0,12.875,1.0
3.0,0.0,24.0,8.850000381469727,1.0
3.0,1.0,24.0,7.8958001136779785,1.0
1.0,1.0,30.0,27.720800399780273,1.0
3.0,1.0,23.0,7.2291998863220215,1.0
1.0,0.0,2.0,151.5500030517578,4.0
1.0,1.0,30.0,30.5,1.0
1.0,0.0,50.0,247.5207977294922,2.0
3.0,0.0,30.0,7.75,1.0
3.0,1.0,30.0,23.25,3.0
3.0,1.0,19.0,0.0,1.0
2.0,0.0,30.0,12.350000381469727,1.0
3.0,1.0,30.0,8.050000190734863,1.0
1.0,1.0,0.0,151.5500030517578,4.0
1.0,0.0,30.0,110.88330078125,1.0
1.0,0.0,17.0,108.9000015258789,2.0
2.0,1.0,30.0,24.0,2.0
1.0,0.0,30.0,56.92919921875,1.0
1.0,0.0,24.0,83.1583023071289,1.0
1.0,0.0,18.0,262.375,5.0
2.0,0.0,26.0,26.0,3.0
3.0,1.0,28.0,7.8958001136779785,1.0
2.0,1.0,43.0,26.25,3.0
3.0,0.0,26.0,7.8541998863220215,1.0
2.0,0.0,24.0,26.0,2.0
2.0,1.0,54.0,14.0,1.0
1.0,0.0,31.0,164.86669921875,3.0
1.0,0.0,40.0,134.5,3.0
3.0,1.0,22.0,7.25,1.0
3.0,1.0,27.0,7.8958001136779785,1.0
2.0,0.0,30.0,12.350000381469727,1.0
2.0,0.0,22.0,29.0,3.0
3.0,1.0,30.0,69.55000305175781,11.0
1.0,0.0,36.0,135.63330078125,1.0
3.0,1.0,61.0,6.237500190734863,1.0
2.0,0.0,36.0,13.0,1.0
3.0,0.0,31.0,20.524999618530273,3.0
1.0,0.0,16.0,57.97919845581055,2.0
3.0,0.0,30.0,23.25,3.0
1.0,1.0,45.0,28.5,1.0
1.0,1.0,38.0,153.46249389648438,2.0
3.0,1.0,16.0,18.0,3.0
1.0,0.0,30.0,133.64999389648438,2.0
3.0,1.0,30.0,7.8958001136779785,1.0
1.0,1.0,29.0,66.5999984741211,2.0
1.0,0.0,41.0,134.5,1.0
3.0,1.0,45.0,8.050000190734863,1.0
1.0,1.0,45.0,35.5,1.0
2.0,1.0,2.0,26.0,3.0
1.0,0.0,24.0,263.0,6.0
2.0,1.0,28.0,13.0,1.0
2.0,1.0,25.0,13.0,1.0
2.0,1.0,36.0,13.0,1.0
2.0,0.0,24.0,13.0,1.0
2.0,0.0,40.0,13.0,1.0
3.0,0.0,30.0,16.100000381469727,2.0
3.0,1.0,3.0,15.899999618530273,3.0
3.0,1.0,42.0,8.662500381469727,1.0
3.0,1.0,23.0,9.225000381469727,1.0
1.0,1.0,30.0,35.0,1.0
3.0,1.0,15.0,7.2291998863220215,3.0
3.0,1.0,25.0,17.799999237060547,2.0
3.0,1.0,30.0,7.224999904632568,1.0
3.0,1.0,28.0,9.5,1.0
1.0,0.0,22.0,55.0,2.0
2.0,0.0,38.0,13.0,1.0
3.0,0.0,30.0,7.879199981689453,1.0
3.0,0.0,30.0,7.879199981689453,1.0
3.0,1.0,40.0,27.899999618530273,6.0
2.0,1.0,29.0,27.720800399780273,2.0
3.0,0.0,45.0,14.45419979095459,2.0
3.0,1.0,35.0,7.050000190734863,1.0
3.0,1.0,30.0,15.5,2.0
3.0,1.0,30.0,7.25,1.0
1.0,0.0,60.0,75.25,2.0
3.0,0.0,30.0,7.2291998863220215,1.0
3.0,0.0,30.0,7.75,1.0
1.0,0.0,24.0,69.30000305175781,1.0
1.0,1.0,25.0,55.44169998168945,2.0
3.0,1.0,18.0,6.495800018310547,2.0
3.0,1.0,19.0,8.050000190734863,1.0
1.0,1.0,22.0,135.63330078125,1.0
3.0,0.0,3.0,21.075000762939453,5.0
1.0,0.0,30.0,82.1707992553711,2.0
3.0,0.0,22.0,7.25,1.0
1.0,1.0,27.0,211.5,3.0
3.0,1.0,20.0,4.012499809265137,1.0
3.0,1.0,19.0,7.775000095367432,1.0
1.0,0.0,42.0,227.52499389648438,1.0
3.0,0.0,1.0,15.741700172424316,3.0
3.0,1.0,32.0,7.925000190734863,1.0
1.0,0.0,35.0,52.0,2.0
3.0,1.0,30.0,7.8958001136779785,1.0
2.0,1.0,18.0,73.5,1.0
3.0,1.0,1.0,46.900001525878906,8.0
2.0,0.0,36.0,13.0,1.0
3.0,1.0,30.0,7.7291998863220215,1.0
2.0,0.0,17.0,12.0,1.0
1.0,1.0,36.0,120.0,4.0
3.0,1.0,21.0,7.79580020904541,1.0
3.0,1.0,28.0,7.925000190734863,3.0
1.0,0.0,23.0,113.2750015258789,2.0
3.0,0.0,24.0,16.700000762939453,3.0
3.0,1.0,22.0,7.79580020904541,1.0
3.0,0.0,31.0,7.8541998863220215,1.0
2.0,1.0,46.0,26.0,1.0
2.0,1.0,23.0,10.5,1.0
2.0,0.0,28.0,12.649999618530273,1.0
3.0,1.0,39.0,7.925000190734863,1.0
3.0,1.0,26.0,8.050000190734863,1.0
3.0,0.0,21.0,9.824999809265137,2.0
3.0,1.0,28.0,15.850000381469727,2.0
3.0,0.0,20.0,8.662500381469727,1.0
2.0,1.0,34.0,21.0,2.0
3.0,1.0,51.0,7.75,1.0
2.0,1.0,3.0,18.75,3.0
3.0,1.0,21.0,7.775000095367432,1.0
3.0,0.0,30.0,25.466699600219727,5.0
3.0,1.0,30.0,7.8958001136779785,1.0
3.0,1.0,30.0,6.85830020904541,1.0
1.0,0.0,33.0,90.0,2.0
2.0,1.0,30.0,0.0,1.0
3.0,1.0,44.0,7.925000190734863,1.0
3.0,0.0,30.0,8.050000190734863,1.0
2.0,0.0,34.0,32.5,3.0
2.0,0.0,18.0,13.0,3.0
2.0,1.0,30.0,13.0,1.0
3.0,0.0,10.0,24.149999618530273,3.0
3.0,1.0,30.0,7.8958001136779785,1.0
3.0,1.0,21.0,7.73330020904541,1.0
3.0,1.0,29.0,7.875,1.0
3.0,0.0,28.0,14.399999618530273,3.0
3.0,1.0,18.0,20.212499618530273,3.0
3.0,1.0,30.0,7.25,1.0
2.0,0.0,28.0,26.0,2.0
2.0,0.0,19.0,26.0,1.0
3.0,1.0,30.0,7.75,1.0
3.0,1.0,32.0,8.050000190734863,1.0
1.0,1.0,28.0,26.549999237060547,1.0
3.0,0.0,30.0,16.100000381469727,2.0
2.0,0.0,42.0,26.0,2.0
3.0,1.0,17.0,7.125,1.0
1.0,1.0,50.0,55.900001525878906,2.0
1.0,0.0,14.0,120.0,4.0
3.0,0.0,21.0,34.375,5.0
2.0,0.0,24.0,18.75,6.0
1.0,1.0,64.0,263.0,6.0
2.0,1.0,31.0,10.5,1.0
2.0,0.0,45.0,26.25,3.0
3.0,1.0,20.0,9.5,1.0
3.0,1.0,25.0,7.775000095367432,2.0
2.0,0.0,28.0,13.0,1.0
3.0,1.0,30.0,8.112500190734863,1.0
1.0,1.0,4.0,81.8582992553711,3.0
2.0,0.0,13.0,19.5,2.0
1.0,1.0,34.0,26.549999237060547,1.0
3.0,0.0,5.0,19.25830078125,4.0
1.0,1.0,52.0,30.5,1.0
2.0,1.0,36.0,27.75,4.0
3.0,1.0,30.0,19.966699600219727,2.0
1.0,1.0,30.0,27.75,1.0
1.0,1.0,49.0,89.10420227050781,2.0
3.0,1.0,30.0,8.050000190734863,1.0
3.0,1.0,29.0,7.8958001136779785,1.0
1.0,1.0,65.0,26.549999237060547,1.0
1.0,0.0,30.0,51.86249923706055,2.0
2.0,0.0,50.0,10.5,1.0
3.0,1.0,30.0,7.75,1.0
1.0,1.0,48.0,26.549999237060547,1.0
3.0,1.0,34.0,8.050000190734863,1.0
1.0,1.0,47.0,38.5,1.0
2.0,1.0,48.0,13.0,1.0
3.0,1.0,30.0,8.050000190734863,1.0
3.0,1.0,38.0,7.050000190734863,1.0
2.0,1.0,30.0,0.0,1.0
1.0,1.0,56.0,26.549999237060547,1.0
3.0,1.0,30.0,7.724999904632568,1.0
3.0,0.0,0.0,19.25830078125,4.0
3.0,1.0,30.0,7.25,1.0
3.0,1.0,38.0,8.662500381469727,1.0
2.0,0.0,33.0,27.75,4.0
2.0,0.0,23.0,13.79170036315918,1.0
3.0,0.0,22.0,9.837499618530273,1.0
1.0,1.0,30.0,52.0,1.0
2.0,1.0,34.0,21.0,2.0
3.0,1.0,29.0,7.04580020904541,2.0
3.0,1.0,22.0,7.5208001136779785,1.0
3.0,0.0,2.0,12.287500381469727,2.0
3.0,1.0,9.0,46.900001525878906,8.0
2.0,1.0,30.0,0.0,1.0
3.0,1.0,50.0,8.050000190734863,1.0
3.0,0.0,63.0,9.587499618530273,1.0
1.0,1.0,25.0,91.0792007446289,2.0
3.0,0.0,30.0,25.466699600219727,5.0
1.0,0.0,35.0,90.0,2.0
1.0,1.0,58.0,29.700000762939453,1.0
3.0,1.0,30.0,8.050000190734863,1.0
3.0,1.0,9.0,15.899999618530273,3.0
3.0,1.0,30.0,19.966699600219727,2.0
3.0,1.0,21.0,7.25,1.0
1.0,1.0,55.0,30.5,1.0
1.0,1.0,71.0,49.50419998168945,1.0
3.0,1.0,21.0,8.050000190734863,1.0
3.0,1.0,30.0,14.45829963684082,1.0
1.0,0.0,54.0,78.2667007446289,2.0
3.0,1.0,30.0,15.100000381469727,1.0
1.0,0.0,25.0,151.5500030517578,4.0
3.0,1.0,24.0,7.79580020904541,1.0
3.0,1.0,17.0,8.662500381469727,1.0
3.0,0.0,21.0,7.75,1.0
3.0,0.0,30.0,7.629199981689453,1.0
3.0,0.0,37.0,9.587499618530273,1.0
1.0,0.0,16.0,86.5,1.0
1.0,1.0,18.0,108.9000015258789,2.0
2.0,0.0,33.0,26.0,3.0
1.0,1.0,30.0,26.549999237060547,1.0
3.0,1.0,28.0,22.524999618530273,1.0
3.0,1.0,26.0,56.49580001831055,1.0
3.0,1.0,29.0,7.75,1.0
3.0,1.0,30.0,8.050000190734863,1.0
1.0,1.0,36.0,26.287500381469727,1.0
1.0,0.0,54.0,59.400001525878906,2.0
3.0,1.0,24.0,7.495800018310547,1.0
1.0,1.0,47.0,34.02080154418945,1.0
2.0,0.0,34.0,10.5,1.0
3.0,1.0,30.0,24.149999618530273,1.0
2.0,0.0,36.0,26.0,2.0
3.0,1.0,32.0,7.8958001136779785,1.0
1.0,0.0,30.0,93.5,1.0
3.0,1.0,22.0,7.8958001136779785,1.0
3.0,1.0,30.0,7.224999904632568,1.0
1.0,0.0,44.0,57.97919845581055,2.0
3.0,1.0,30.0,7.2291998863220215,1.0
3.0,1.0,40.0,7.75,1.0
2.0,0.0,50.0,10.5,1.0
1.0,1.0,30.0,221.77920532226562,1.0
3.0,1.0,39.0,7.925000190734863,1.0
2.0,1.0,23.0,11.5,4.0
2.0,0.0,2.0,26.0,3.0
3.0,1.0,30.0,7.2291998863220215,1.0
3.0,1.0,17.0,7.2291998863220215,3.0
3.0,0.0,30.0,22.358299255371094,3.0
3.0,0.0,30.0,8.662500381469727,1.0
2.0,0.0,7.0,26.25,3.0
1.0,1.0,45.0,26.549999237060547,1.0
1.0,0.0,30.0,106.42500305175781,1.0
3.0,1.0,30.0,14.5,1.0
1.0,0.0,22.0,49.5,3.0
1.0,0.0,36.0,71.0,3.0
3.0,0.0,9.0,31.274999618530273,7.0
3.0,0.0,11.0,31.274999618530273,7.0
2.0,1.0,32.0,26.0,2.0
1.0,1.0,50.0,106.42500305175781,2.0
1.0,1.0,64.0,26.0,1.0
2.0,0.0,19.0,26.0,2.0
2.0,1.0,30.0,13.862500190734863,1.0
3.0,1.0,33.0,20.524999618530273,3.0
2.0,1.0,8.0,36.75,3.0
1.0,1.0,17.0,110.88330078125,3.0
2.0,1.0,27.0,26.0,1.0
3.0,1.0,30.0,7.82919979095459,1.0
3.0,1.0,22.0,7.224999904632568,1.0
3.0,0.0,22.0,7.775000095367432,1.0
1.0,1.0,62.0,26.549999237060547,1.0
1.0,0.0,48.0,39.599998474121094,2.0
1.0,1.0,30.0,227.52499389648438,1.0
1.0,0.0,39.0,79.6500015258789,3.0
3.0,0.0,36.0,17.399999618530273,2.0
3.0,1.0,30.0,7.75,1.0
3.0,1.0,40.0,7.8958001136779785,1.0
2.0,1.0,28.0,13.5,1.0
3.0,1.0,30.0,8.050000190734863,1.0
3.0,0.0,30.0,8.050000190734863,1.0
3.0,1.0,24.0,24.149999618530273,3.0
3.0,1.0,19.0,7.8958001136779785,1.0
3.0,0.0,29.0,21.075000762939453,5.0
3.0,1.0,30.0,7.2291998863220215,1.0
3.0,1.0,32.0,7.8541998863220215,1.0
2.0,1.0,62.0,10.5,1.0
1.0,0.0,53.0,51.47919845581055,3.0
1.0,1.0,36.0,26.387500762939453,1.0
3.0,0.0,30.0,7.75,1.0
3.0,1.0,16.0,8.050000190734863,1.0
3.0,1.0,19.0,14.5,1.0
2.0,0.0,34.0,13.0,1.0
1.0,0.0,39.0,55.900001525878906,2.0
3.0,0.0,30.0,14.45829963684082,2.0
3.0,1.0,32.0,7.925000190734863,1.0
2.0,0.0,25.0,30.0,3.0
1.0,0.0,39.0,110.88330078125,3.0
2.0,1.0,54.0,26.0,1.0
1.0,1.0,36.0,40.125,1.0
3.0,1.0,30.0,8.712499618530273,1.0
1.0,0.0,18.0,79.6500015258789,3.0
2.0,1.0,47.0,15.0,1.0
1.0,1.0,60.0,79.19999694824219,3.0
3.0,1.0,22.0,8.050000190734863,1.0
3.0,1.0,30.0,8.050000190734863,1.0
3.0,1.0,35.0,7.125,1.0
1.0,0.0,52.0,78.2667007446289,2.0
3.0,1.0,47.0,7.25,1.0
3.0,0.0,30.0,7.75,3.0
2.0,1.0,37.0,26.0,2.0
3.0,1.0,36.0,24.149999618530273,3.0
2.0,0.0,30.0,33.0,1.0
3.0,1.0,49.0,0.0,1.0
3.0,1.0,30.0,7.224999904632568,1.0
1.0,1.0,49.0,56.92919921875,2.0
2.0,0.0,24.0,27.0,4.0
3.0,1.0,30.0,7.8958001136779785,1.0
1.0,1.0,30.0,42.400001525878906,1.0
3.0,1.0,44.0,8.050000190734863,1.0
1.0,1.0,35.0,26.549999237060547,1.0
3.0,1.0,36.0,15.550000190734863,2.0
3.0,1.0,30.0,7.8958001136779785,1.0
1.0,1.0,27.0,30.5,1.0
2.0,0.0,22.0,41.579200744628906,4.0
1.0,0.0,40.0,153.46249389648438,1.0
3.0,0.0,39.0,31.274999618530273,7.0
3.0,1.0,30.0,7.050000190734863,1.0
3.0,0.0,30.0,15.5,2.0
3.0,1.0,30.0,7.75,1.0
3.0,1.0,35.0,8.050000190734863,1.0
2.0,0.0,24.0,65.0,4.0
3.0,1.0,34.0,14.399999618530273,3.0
3.0,0.0,26.0,16.100000381469727,2.0
2.0,0.0,4.0,39.0,4.0
2.0,1.0,26.0,10.5,1.0
3.0,1.0,27.0,14.45419979095459,2.0
